/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny188.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny14.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny246.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny180.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny239.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny148.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny104.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny87.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny84.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny77.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny218.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny125.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny201.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny98.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny25.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny210.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny181.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny172.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny136.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny70.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny159.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny173.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny114.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny138.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny10.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny205.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny71.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny100.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny227.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny0.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny66.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny187.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny3.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny72.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny18.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny40.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny128.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny46.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny61.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny167.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny161.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny83.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny151.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny168.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny56.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny140.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny235.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny22.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny242.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny39.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny43.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny53.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny182.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny164.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny141.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny134.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny110.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny160.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny54.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny144.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny139.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny7.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny126.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny32.png,0
/home/ahmetozlu/Desktop/face_study/face_database/Penny/penny24.png,0
